contract_id,source,finding_id,severity,h_score,f_score,is_block
mars_kellanova,calibration_core,mars_kellanova#0373,block,1.0,1.0,1
mars_kellanova,calibration_core,mars_kellanova#0374,block,1.0,1.0,1
mars_kellanova,calibration_core,mars_kellanova#0375,block,1.0,1.0,1
mars_kellanova,calibration_core,mars_kellanova#0376,block,1.0,1.0,1
mars_kellanova,calibration_core,mars_kellanova#0377,block,1.0,1.0,1
mars_kellanova,calibration_core,mars_kellanova#0378,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0379,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0380,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0381,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0382,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0383,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0384,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0385,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0386,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0387,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0388,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0389,watch,1.0,0.0,0
mars_kellanova,calibration_core,mars_kellanova#0390,info,0.0,0.0,0
mars_kellanova,calibration_core,mars_kellanova#0391,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0392,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0393,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0394,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0395,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0396,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0397,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0398,watch,1.0,0.5,0
mars_kellanova,calibration_core,mars_kellanova#0399,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0400,info,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0401,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0402,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0403,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0404,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0405,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0406,watch,1.0,1.0,0
mars_kellanova,calibration_core,mars_kellanova#0407,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0408,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0409,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0410,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0411,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0412,block,1.0,1.0,1
tapestry_capri,calibration_core,tapestry_capri#0413,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0414,watch,1.0,0.5,0
tapestry_capri,calibration_core,tapestry_capri#0415,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0416,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0417,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0418,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0419,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0420,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0421,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0422,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0423,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0424,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0425,watch,1.0,0.5,0
tapestry_capri,calibration_core,tapestry_capri#0426,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0427,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0428,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0429,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0430,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0431,watch,1.0,0.5,0
tapestry_capri,calibration_core,tapestry_capri#0432,block,1.0,1.0,1
tapestry_capri,calibration_core,tapestry_capri#0433,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0434,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0435,block,1.0,1.0,1
tapestry_capri,calibration_core,tapestry_capri#0436,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0437,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0438,info,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0439,watch,1.0,1.0,0
tapestry_capri,calibration_core,tapestry_capri#0440,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0441,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0442,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0443,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0444,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0445,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0446,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0447,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0448,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0449,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0450,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0451,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0452,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0453,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0454,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0455,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0456,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0457,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0458,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0459,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0460,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0461,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0462,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0463,block,1.0,1.0,1
jetblue_spirit,calibration_core,jetblue_spirit#0464,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0465,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0466,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0467,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0468,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0469,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0470,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0471,info,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0472,block,1.0,1.0,1
jetblue_spirit,calibration_core,jetblue_spirit#0473,watch,1.0,1.0,0
jetblue_spirit,calibration_core,jetblue_spirit#0474,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0475,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0476,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0477,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0478,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0479,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0480,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0481,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0482,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0483,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0484,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0485,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0486,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0487,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0488,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0489,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0490,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0491,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0492,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0493,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0494,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0495,info,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0496,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0497,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0498,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0499,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0500,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0501,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0502,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0503,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0504,watch,1.0,1.0,0
adobe_figma,calibration_core,adobe_figma#0505,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0506,block,1.0,1.0,1
adobe_figma,calibration_core,adobe_figma#0507,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0508,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0509,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0510,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0511,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0512,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0513,info,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0514,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0515,info,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0516,info,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0517,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0518,info,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0519,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0520,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0521,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0522,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0523,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0524,info,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0525,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0526,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0527,block,1.0,1.0,1
chevron_hess,calibration_core,chevron_hess#0528,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0529,watch,1.0,1.0,0
chevron_hess,calibration_core,chevron_hess#0530,info,1.0,1.0,0
